2019/1/2 17:41:00,2,03中山區,中山區建國北路2段116巷與民生東路2段159巷口,0,1,3,2,6,30,4,1,121.5360389,25.0588184
2019/1/2 17:42:00,2,12內湖區,內湖區港墘路107號前,0,1,2,2,6,50,14,9,121.5774712,25.08013088
2019/1/2 17:50:00,2,12內湖區,內湖區內湖路1段285巷68弄旁,0,1,2,2,6,40,14,9,121.56697,25.0855727
2019/1/2 17:55:00,2,03中山區,中山區中山北路2段145號,0,2,2,2,7,50,14,8,121.5229246,25.061961
2019/1/2 18:12:00,2,05中正區,中正區貴陽街1段(近公園路),0,2,1,2,6,0,14,9,121.5146132,25.03860703
2019/1/2 18:12:00,2,05中正區,中正區貴陽街1段(近公園路),0,2,2,2,6,0,14,9,121.5146132,25.03860703
2019/1/2 18:15:00,2,04大安區,大安區基隆路3段與辛亥路3段口往南60公尺處,0,2,3,2,6,50,14,9,121.5458464,25.01868784
2019/1/2 18:28:00,2,07信義區,信義區和平東路3段527號,0,2,3,2,6,50,14,9,121.56057,25.016627
2019/1/2 18:35:00,2,09北投區,北投區學園路1號,0,2,1,2,6,30,14,9,121.465979,25.12974598
2019/1/2 18:35:00,2,09北投區,北投區學園路1號,0,2,3,2,6,30,14,9,121.465979,25.12974598
2019/1/2 18:41:00,2,09北投區,北投區學園路1號,0,3,4,2,6,30,14,9,121.4659751,25.12974562
2019/1/2 18:50:00,2,07信義區,信義區基隆路汽機車混合地下道往南,0,4,3,2,6,50,7,9,121.5629463,25.0386999
2019/1/2 18:50:00,2,07信義區,信義區基隆路汽機車混合地下道往南,0,4,4,2,6,50,7,9,121.5629463,25.0386999
2019/1/2 18:50:00,2,07信義區,信義區基隆路汽機車混合地下道北往南,0,1,2,2,6,30,14,9,121.5624253,25.03780833
2019/1/2 19:04:00,2,03中山區,中山區松江路與民族東路口,0,1,3,2,6,50,4,2,121.5333615,25.0682268
2019/1/2 19:06:00,2,10文山區,文山區羅斯福路6段98號,0,1,1,2,6,50,14,9,121.5402731,24.9980774
2019/1/2 19:30:00,2,06松山區,松山區八德路2段441號,0,1,3,2,6,50,14,9,121.5471351,25.0483506
2019/1/2 19:43:00,2,01大同區,大同區大龍街36號,0,1,2,2,6,50,14,9,121.5160124,25.06437216
2019/1/2 20:56:00,2,03中山區,中山區中山北路3段海霸王,0,1,2,2,6,50,14,8,121.5139005,25.0720309
2019/1/2 21:14:00,2,02萬華區,萬華區萬板大橋(往新北市機車道),0,1,2,2,6,50,8,11,121.4888147,25.03063406
2019/1/2 21:22:00,2,04大安區,大安區忠孝東路4段與忠孝東路4段216巷口,0,2,3,2,6,50,4,2,121.552856,25.04140907
2019/1/2 21:48:00,2,11南港區,南港區富康街86號與研究院路1段101巷口,0,1,2,2,6,50,4,1,121.6170022,25.05185429
2019/1/2 21:48:00,2,11南港區,南港區富康街86號與研究院路1段101巷口,0,1,1,3,6,50,4,1,121.6170022,25.05185429
